search URL:,https://patents.google.com/?assignee=Audi+AG%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2023318503-A1,End position detection of actuators ,Audi Ag,Bernhard Schwantner,2022-03-30,2023-03-30,2023-10-05,,https://patents.google.com/patent/US20230318503A1/en,https://patentimages.storage.googleapis.com/3d/df/0a/06b32c90701bac/US20230318503A1-20231005-D00000.png
EP-3543099-A1,"Means of transport for transporting a transported good and/or a person, method for operating a means of transport and transport system ",Audi Ag,"Stephan Beutler, Maximilian Ertl",2018-03-22,2019-03-08,2019-09-25,,https://patents.google.com/patent/EP3543099A1/en,https://patentimages.storage.googleapis.com/95/fc/c7/c3d7c2ec37edcf/imgf0001.png
WO-2016074768-A1,"Input device for a motor vehicle, motor vehicle comprising an input device and method for operating an input device ",Audi Ag,Michael Wachinger,2014-11-13,2015-10-29,2016-05-19,,https://patents.google.com/patent/WO2016074768A1/en,
WO-2019175009-A1,Method and system for transmitting advisory information of a service provider to a selected group of motor vehicles ,Audi Ag,"Achim ENTHALER, Michael MÜRKEN, Andreas Thanheiser",2018-03-16,2019-03-07,2019-09-19,,https://patents.google.com/patent/WO2019175009A1/en,
US-2023311803-A1,"Method for securing a passenger in a motor vehicle, and motor vehicle ","Audi Ag, Autoliv Development Ab","Bernd Jakobs, Jörg Haesser, Walter Krönes, Christoph Grundheber, Johann Unger, Oliver Adolph, Marc Schock",2022-04-04,2023-04-04,2023-10-05,,https://patents.google.com/patent/US20230311803A1/en,https://patentimages.storage.googleapis.com/fe/68/d0/9378a86b36094d/US20230311803A1-20231005-D00000.png
WO-2019206500-A1,"Guide element comprising fastening to a seat cushion, seat cushion, vehicle seat and vehicle having a guide element of this type ",Audi Ag,"Michael Daniel WEBER, Jürgen Beckett",2018-04-25,2019-03-05,2019-10-31,,https://patents.google.com/patent/WO2019206500A1/en,
US-2023322047-A1,Window seal with ventilation function ,Audi Ag,Robert Mies,2022-04-12,2023-04-11,2023-10-12,,https://patents.google.com/patent/US20230322047A1/en,https://patentimages.storage.googleapis.com/7b/c2/82/18f4fe24853fa5/US20230322047A1-20231012-D00000.png
DE-102016218678-A1,"Method for operating a digital display device of a motor vehicle, display device and motor vehicle ",Audi Ag,Markus Popken,2016-09-28,2016-09-28,2018-03-29,,https://patents.google.com/patent/DE102016218678A1/en,https://patentimages.storage.googleapis.com/b7/91/c0/78145af71e356c/DE102016218678A1_0002.png
DE-102019202382-B4,"Cladding element for the thermal insulation of a component, component arrangement and method for operating a component arrangement ",Audi Ag,"Thomas Hoffmann, Thomas Hanisch",2019-02-21,2019-02-21,2022-02-24,2022-02-24,https://patents.google.com/patent/DE102019202382B4/en,https://patentimages.storage.googleapis.com/3e/b7/6c/056d6c9983e585/DE102019202382B4_0001.png
WO-2019206497-A1,"Main unit, system and method for an infotainment system of a vehicle ",Audi Ag,Enrico Gahner,2018-04-25,2019-03-04,2019-10-31,,https://patents.google.com/patent/WO2019206497A1/en,
DE-102018205744-B4,Method and device for examining a specimen for a tensile test ,Audi Ag,Burkhard Fuchs,2018-04-16,2018-04-16,2023-02-16,2023-02-16,https://patents.google.com/patent/DE102018205744B4/en,https://patentimages.storage.googleapis.com/8e/b2/8b/9e6f9c0883e049/DE102018205744B4_0001.png
DE-102015014048-A1,Determining a relative position of a traffic object with respect to a motor vehicle ,Audi Ag,"Helmut Riedel, Thomas Speth, Igor Doric, Thomas Brandmeier",2015-10-30,2015-10-30,2017-05-04,,https://patents.google.com/patent/DE102015014048A1/en,https://patentimages.storage.googleapis.com/de/d6/95/dd688281eba22c/DE102015014048A1_0002.png
DE-102015014235-A1,Motor vehicle comprising at least one disc retractable in a door or other body section ,Audi Ag,Markus Peter,2015-11-04,2015-11-04,2017-05-04,,https://patents.google.com/patent/DE102015014235A1/en,https://patentimages.storage.googleapis.com/df/de/07/b7cc50c2d3586d/DE102015014235A1_0002.png
DE-102019202244-B4,Method for operating an internal combustion engine and a corresponding internal combustion engine ,Audi Ag,Stefan Dünsbier,2019-02-19,2019-02-19,2020-12-24,2020-12-24,https://patents.google.com/patent/DE102019202244B4/en,https://patentimages.storage.googleapis.com/d8/ac/65/c414749c44983e/DE102019202244B4_0001.png
DE-102018205737-B4,Unit mounting for a drive unit of a vehicle ,Audi Ag,"Philipp Andersch, Stefan Vollmann",2018-04-16,2018-04-16,2020-11-05,2020-11-05,https://patents.google.com/patent/DE102018205737B4/en,https://patentimages.storage.googleapis.com/5f/3d/0f/0c4247029206c4/DE102018205737B4_0001.png
DE-102015222140-A1,Method for determining a position information and arrangement comprising a motor vehicle and a stationary object describing a relative position between a motor vehicle and a stationary object ,Audi Ag,"Siegfried Achhammer, Reinhard Peer",2015-11-10,2015-11-10,2017-05-11,,https://patents.google.com/patent/DE102015222140A1/en,https://patentimages.storage.googleapis.com/4c/4e/eb/a598c8ae218ec5/DE102015222140A1_0002.png
DE-102015014633-A1,Vehicle body with a crash-induced passive gearbox lowering ,Audi Ag,"Peter Haffner, Matthias Gotthelf, Carlo Heller",2015-11-12,2015-11-12,2017-05-18,,https://patents.google.com/patent/DE102015014633A1/en,https://patentimages.storage.googleapis.com/de/ca/52/70480248babb83/DE102015014633A1_0002.png
DE-102015014809-A1,Electric machine for a motor vehicle and motor vehicle ,Audi Ag,Florian Bittner,2015-11-14,2015-11-14,2017-05-18,,https://patents.google.com/patent/DE102015014809A1/en,https://patentimages.storage.googleapis.com/f8/3b/28/6fdb56296ff48a/DE102015014809A1_0002.png
DE-102016218288-A1,Method for operating a motor vehicle in a semi-autonomous and / or in an autonomous driving mode and motor vehicle ,Audi Ag,"Florian Schuller, Ingo Totzke",2016-09-23,2016-09-23,2018-03-29,,https://patents.google.com/patent/DE102016218288A1/en,https://patentimages.storage.googleapis.com/b9/82/0e/24e022d1142d56/DE102016218288A1_0002.png
DE-102015014842-A1,Holder and associated motor vehicle ,Audi Ag,Ulrich Dugnus,2015-11-16,2015-11-16,2017-05-18,,https://patents.google.com/patent/DE102015014842A1/en,https://patentimages.storage.googleapis.com/d7/d7/ec/2318218033039b/DE102015014842A1_0002.png
DE-102019201919-B3,"Motor vehicle with at least one drive unit, a pure water tank and a water introduction device for introducing pure water into at least one combustion chamber of the drive unit and method for operating a motor vehicle ",Audi Ag,Tobias Brok,2019-02-14,2019-02-14,2020-07-02,2020-07-02,https://patents.google.com/patent/DE102019201919B3/en,https://patentimages.storage.googleapis.com/0d/d4/11/01b1940703bd7a/DE102019201919B3_0001.png
DE-102018205833-B4,"Operating device for a motor vehicle, motor vehicle with an operating device and method for producing an operating device ",Audi Ag,Michael Wachinger,2018-04-17,2018-04-17,2019-12-12,2019-12-12,https://patents.google.com/patent/DE102018205833B4/en,https://patentimages.storage.googleapis.com/2f/e9/a1/3b48ed16650452/DE102018205833B4_0001.png
DE-102015015308-A1,Operating element with a display unit ,Audi Ag,Florian Köhne,2015-11-26,2015-11-26,2017-06-01,,https://patents.google.com/patent/DE102015015308A1/en,https://patentimages.storage.googleapis.com/8a/8e/a3/1033a8563412d7/DE102015015308A1_0002.png
DE-102018205928-B4,Lateral control of a vehicle ,Audi Ag,"Adrian Mihailescu, Martin Enning, Christian Wiedenmann, Klaus Diepold, Robert Rösch, Stefan Berners, Michael Schiffer",2018-04-18,2018-04-18,2022-01-13,2022-01-13,https://patents.google.com/patent/DE102018205928B4/en,https://patentimages.storage.googleapis.com/c5/77/16/24ff5ee34b9e30/DE102018205928B4_0001.png
DE-102018205954-B4,"Method for operating a motor vehicle, which has at least one vehicle component for providing at least one predetermined vehicle function, and the associated motor vehicle ",Audi Ag,Michael Buthut,2018-04-19,2018-04-19,2021-02-11,2021-02-11,https://patents.google.com/patent/DE102018205954B4/en,https://patentimages.storage.googleapis.com/f6/78/99/1f8ced520889cb/DE102018205954B4_0001.png
DE-102016217612-A1,Roof load detection method in a motor vehicle and chassis control system in a motor vehicle ,Audi Ag,Frank Schimmack,2016-09-15,2016-09-15,2018-03-15,,https://patents.google.com/patent/DE102016217612A1/en,https://patentimages.storage.googleapis.com/53/b5/6e/d119c03cd033ed/DE102016217612A1_0002.png
DE-102018206044-B4,Method for operating a motor vehicle ,Audi Ag,Andreas Roth,2018-04-20,2018-04-20,2021-01-14,2021-01-14,https://patents.google.com/patent/DE102018206044B4/en,https://patentimages.storage.googleapis.com/4a/43/ed/f38831f846e790/DE102018206044B4_0001.png
DE-102016217611-A1,"Bearing for elastic mechanical connection of two machine elements, suspension device for a motor vehicle and corresponding motor vehicle ",Audi Ag,Marco Willems,2016-09-15,2016-09-15,2018-03-15,,https://patents.google.com/patent/DE102016217611A1/en,https://patentimages.storage.googleapis.com/c7/98/4c/ec51c5f1817774/DE102016217611A1_0002.png
DE-102016217476-A1,Rotary damper assembly for a chassis of a motor vehicle ,Audi Ag,Marco Willems,2016-09-14,2016-09-14,2018-03-15,,https://patents.google.com/patent/DE102016217476A1/en,https://patentimages.storage.googleapis.com/a7/c0/a9/dca0b2779e4cac/DE102016217476A1_0002.png
DE-102016011070-A1,Method for operating a drive device and corresponding drive device ,Audi Ag,Sebastian Gehres,2016-09-14,2016-09-14,2018-03-15,,https://patents.google.com/patent/DE102016011070A1/en,https://patentimages.storage.googleapis.com/9d/fb/c0/f34bc224aa1afc/DE102016011070A1_0002.png
DE-102019202891-A1,"Cell housing for a prismatic battery cell, battery module and motor vehicle ",Audi Ag,"Markus Thurmeier, Michael Hinterberger",2019-03-04,2019-03-04,2020-09-10,,https://patents.google.com/patent/DE102019202891A1/en,https://patentimages.storage.googleapis.com/05/8e/e4/a7fc46e5c83f0f/DE102019202891A1_0001.png
DE-102018206960-B3,Method for operating an environmental sensor of a motor vehicle and motor vehicle ,Audi Ag,Rachid Khlifi,2018-05-04,2018-05-04,2019-06-27,2019-06-27,https://patents.google.com/patent/DE102018206960B3/en,https://patentimages.storage.googleapis.com/83/95/ab/03a09cd3f9e62d/DE102018206960B3_0001.png
DE-102018206990-B4,"Projection device for a motor vehicle, motor vehicle and method for operating such a projection device ",Audi Ag,"Alexander Hottinger, Nadine Lehmann, Mattijs van Tuijl, Yunzhou Wu, Friedrich-Uwe Tontsch, Julia Kastner, Christoph Schmitz",2018-05-04,2018-05-04,2020-09-03,2020-09-03,https://patents.google.com/patent/DE102018206990B4/en,https://patentimages.storage.googleapis.com/86/be/71/5a3e7861bc6563/DE102018206990B4_0001.png
DE-102019202736-A1,Process and system for drying paint ,Audi Ag,"Frank Stohler, Jochen Rintelmann",2019-02-28,2019-02-28,2020-09-03,,https://patents.google.com/patent/DE102019202736A1/en,https://patentimages.storage.googleapis.com/64/bd/44/e2445e2fa88bdc/DE102019202736A1_0001.png
DE-102015015316-A1,Display device for a motor vehicle and method for operating a display device ,Audi Ag,Matthias Wunderlich,2015-11-27,2015-11-27,2017-06-01,,https://patents.google.com/patent/DE102015015316A1/en,https://patentimages.storage.googleapis.com/14/27/6c/c218f077e5bea3/DE102015015316A1_0002.png
DE-102019202735-A1,Fastening arrangement for fastening a cover to a gear housing ,Audi Ag,Ramo Campara,2019-02-28,2019-02-28,2020-09-03,,https://patents.google.com/patent/DE102019202735A1/en,https://patentimages.storage.googleapis.com/83/f3/f0/b8c5ca8796a2a5/DE102019202735A1_0001.png
DE-102015015318-A1,Method for operating a control unit with a network switch with communication ports and control unit and motor vehicle ,Audi Ag,"Karsten Schmidt, Heiko Staats, Oliver Stoczek",2015-11-27,2015-11-27,2017-06-01,,https://patents.google.com/patent/DE102015015318A1/en,https://patentimages.storage.googleapis.com/49/26/37/18ce1d5db04718/DE102015015318A1_0002.png
US-11279188-B2,"Wheel suspension for a motor vehicle, holding arrangement, and motor vehicle ",Audi Ag,Thomas Klinger,2018-04-17,2019-02-12,2022-03-22,2022-03-22,https://patents.google.com/patent/US11279188B2/en,https://patentimages.storage.googleapis.com/f7/70/bd/88dc74731ed23b/US11279188-20220322-D00000.png
DE-102019202757-A1,Motor vehicle with a spoiler ,Audi Ag,"Martin Schäfer, Vincent Zander",2019-02-28,2019-02-28,2020-09-03,,https://patents.google.com/patent/DE102019202757A1/en,https://patentimages.storage.googleapis.com/09/8f/21/bf3f250181c7c3/DE102019202757A1_0001.png
CA-183259-S,Vehicle wheel rim ,Audi Ag,,2018-05-17,2018-08-29,2019-05-08,2019-05-08,https://patents.google.com/patent/CA183259S/en,
DE-102018207005-B4,System for operating an electric machine ,Audi Ag,"Markus Störmer, Sebastian Wawersig",2018-05-07,2018-05-07,2020-01-09,2020-01-09,https://patents.google.com/patent/DE102018207005B4/en,https://patentimages.storage.googleapis.com/53/1c/65/ac2f3b3b003165/DE102018207005B4_0005.png
DE-102018207230-B4,Method and device for determining the scope of testing of an assembly composed of a plurality of components ,Audi Ag,"Hans Reiß, Peter Dollinger, Michael Okon, Christian Endisch",2018-05-09,2018-05-09,2022-12-15,2022-12-15,https://patents.google.com/patent/DE102018207230B4/en,https://patentimages.storage.googleapis.com/86/7b/df/a1b00aa6146d58/DE102018207230B4_0001.png
EP-3147948-A1,Three dimensional organic led device ,Audi Ag,"Reiner Lendle, Michael Horn, Werner Thomas, Philipp Rabenau",2015-09-24,2016-09-09,2017-03-29,,https://patents.google.com/patent/EP3147948A1/en,https://patentimages.storage.googleapis.com/89/e1/9a/9e01a717cfe867/imgf0001.png
DE-102018207378-B4,"Method for controlling vehicle components by means of image and sound material of a video game, as well as a vehicle ",Audi Ag,Andreas Unger,2018-05-14,2018-05-14,2019-12-05,2019-12-05,https://patents.google.com/patent/DE102018207378B4/en,https://patentimages.storage.googleapis.com/75/44/d7/1b4c97e441d946/DE102018207378B4_0001.png
DE-102019202500-A1,"Method for processing an acoustic instruction signal, as well as computer program product, instruction signal processing device and motor vehicle ",Audi Ag,"Lars Reichardt, Amir Cenanovic",2019-02-25,2019-02-25,2020-08-27,,https://patents.google.com/patent/DE102019202500A1/en,https://patentimages.storage.googleapis.com/2c/a2/07/09c168e1ee9afd/DE102019202500A1_0001.png
CA-183257-S,Vehicle wheel rim ,Audi Ag,,2018-05-17,2018-08-29,2019-05-08,2019-05-08,https://patents.google.com/patent/CA183257S/en,
CN-110936956-B,Vehicle driving method and device and vehicle driving data processing method and device ,奥迪股份公司,"孙铎, 唐帅",2018-09-20,2018-09-20,2023-07-25,2023-07-25,https://patents.google.com/patent/CN110936956B/en,
CA-183254-S,Vehicle wheel rim ,Audi Ag,,2018-05-17,2018-08-29,2019-05-08,2019-05-08,https://patents.google.com/patent/CA183254S/en,
DE-102018207599-B3,Vehicle axle with direct stabilizer connection ,Audi Ag,"Wolfgang Riegelsberger, Dominik Mohrlock",2018-05-16,2018-05-16,2019-10-02,2019-10-02,https://patents.google.com/patent/DE102018207599B3/en,https://patentimages.storage.googleapis.com/ca/86/21/2f6c3ace36d1c8/DE102018207599B3_0001.png
DE-102018207835-B4,Dual mass flywheel ,Audi Ag,Lutz Pahlich,2018-05-18,2018-05-18,2020-12-10,2020-12-10,https://patents.google.com/patent/DE102018207835B4/en,https://patentimages.storage.googleapis.com/f4/23/60/6b8c4d4eb5e395/DE102018207835B4_0001.png
DE-102015016019-A1,Cladding profile for a belt device and vehicle with a belt device ,Audi Ag,"Marcus Zengl, Stefan Lünnemann",2015-12-11,2015-12-11,2017-06-14,,https://patents.google.com/patent/DE102015016019A1/en,https://patentimages.storage.googleapis.com/a5/97/bd/7d4bd04225c088/DE102015016019A1_0002.png
US-10471948-B2,Motor control for hybrid electric vehicles ,Audi Ag,Bernhard Karl,2017-07-24,2018-05-25,2019-11-12,2019-11-12,https://patents.google.com/patent/US10471948B2/en,
DE-102019202258-A1,Method for operating environmental sensors in a motor vehicle and motor vehicle ,Audi Ag,"Winfried Justus, Hendrik Weigel",2019-02-20,2019-02-20,2020-08-20,,https://patents.google.com/patent/DE102019202258A1/en,https://patentimages.storage.googleapis.com/86/39/63/c0bc048f5010a8/DE102019202258A1_0001.png
DE-102018208800-B4,Connection arrangement with a roof profile and a roof rack ,Audi Ag,Hermann Schlamp,2018-06-05,2018-06-05,2021-12-30,2021-12-30,https://patents.google.com/patent/DE102018208800B4/en,https://patentimages.storage.googleapis.com/2c/fe/96/aa1f2bd8b282c6/DE102018208800B4_0001.png
CN-111954942-B,System for placing at least one battery module into a battery box ,奥迪股份公司,P·伍斯特,2018-04-12,2019-03-05,2023-04-04,2023-04-04,https://patents.google.com/patent/CN111954942B/en,https://patentimages.storage.googleapis.com/7b/a7/91/5519ce046619c0/HDA0002712532450000011.png
DE-102015016258-A1,Locking mechanism according to a push-push system ,Audi Ag,"Alexander Sonner, Martin Kraus",2015-12-15,2015-12-15,2017-06-22,,https://patents.google.com/patent/DE102015016258A1/en,https://patentimages.storage.googleapis.com/f1/c6/f4/8642ba1ac75ce4/DE102015016258A1_0002.png
DE-102018208806-B3,Front end structure of a vehicle body ,Audi Ag,"Sebastian Enderle, Jermaine Most, Tobias Braun",2018-06-05,2018-06-05,2019-10-31,2019-10-31,https://patents.google.com/patent/DE102018208806B3/en,https://patentimages.storage.googleapis.com/98/e9/70/18a2e279080c6a/DE102018208806B3_0001.png
DE-102015016503-A1,Method for operating a steering system ,Audi Ag,Tilo Koch,2015-12-18,2015-12-18,2017-06-22,,https://patents.google.com/patent/DE102015016503A1/en,https://patentimages.storage.googleapis.com/b9/41/9e/0849f4e02443e0/DE102015016503A1_0002.png
DE-102019202214-A1,Method for performing maintenance of a drive device of a motor vehicle and a corresponding motor vehicle ,Audi Ag,Maximilian Köhnlein,2019-02-19,2019-02-19,2020-08-20,,https://patents.google.com/patent/DE102019202214A1/en,https://patentimages.storage.googleapis.com/69/e7/99/ed27a515d2a9c0/DE102019202214A1_0001.png
DE-102019202249-A1,"Method for determining a measuring position for a movable optical measuring sensor, as well as computer program product and programming system ",Audi Ag,Andreas Gallasch,2019-02-19,2019-02-19,2020-08-20,,https://patents.google.com/patent/DE102019202249A1/en,https://patentimages.storage.googleapis.com/50/f1/78/ca83dc553aea20/DE102019202249A1_0001.png
DE-102018208784-B4,Deformation structure for the front end of a motor vehicle ,Audi Ag,"Sebastian Scheiblecker, Christian Isakiewitsch",2018-06-05,2018-06-05,2023-05-04,2023-05-04,https://patents.google.com/patent/DE102018208784B4/en,https://patentimages.storage.googleapis.com/cf/2c/3e/ae63a0e76461de/DE102018208784B4_0001.png
DE-102015016545-A1,A method of assisting a driver in driving a motor vehicle to a desired distance to a wall ,Audi Ag,"Carsten Gut, Eduard Wegner",2015-12-18,2015-12-18,2017-06-22,,https://patents.google.com/patent/DE102015016545A1/en,https://patentimages.storage.googleapis.com/ab/f2/83/36c5a459c9a51b/DE102015016545A1_0002.png
DE-102019202155-A1,"Method for operating a battery of an at least partially electrically operated / driven functional device, corresponding battery and functional device ",Audi Ag,"Michael Hinterberger, Berthold Hellenthal, Tamas GYULAI",2019-02-18,2019-02-18,2020-08-20,,https://patents.google.com/patent/DE102019202155A1/en,https://patentimages.storage.googleapis.com/4e/02/d5/606dea6341f5d0/DE102019202155A1_0001.png
DE-102019201837-A1,Seat belt system for a vehicle seat ,Audi Ag,"Lars Ellermann, Katharina Kunth",2019-02-13,2019-02-13,2020-05-20,,https://patents.google.com/patent/DE102019201837A1/en,https://patentimages.storage.googleapis.com/49/2d/a4/037c1eb0f1570b/DE102019201837A1_0001.png
DE-102015016653-A1,Bumpers with reduced weld length and corresponding procedure ,Audi Ag,Matthew Clarke,2015-12-19,2015-12-19,2017-06-22,,https://patents.google.com/patent/DE102015016653A1/en,https://patentimages.storage.googleapis.com/e9/0e/08/4b5f2e4a406dfd/DE102015016653A1_0002.png
DE-102019201835-A1,Airbag for a vehicle and a corresponding vehicle ,Audi Ag,Moritz Otto,2019-02-13,2019-02-13,2020-08-13,,https://patents.google.com/patent/DE102019201835A1/en,https://patentimages.storage.googleapis.com/13/2d/d6/6e79d290d3c904/DE102019201835A1_0001.png
DE-102019201189-B4,Measurement arrangement for a vehicle ,Audi Ag,Andreas Spahmann,2019-01-30,2019-01-30,2020-09-10,2020-09-10,https://patents.google.com/patent/DE102019201189B4/en,https://patentimages.storage.googleapis.com/52/01/8f/d4e986df561c57/DE102019201189B4_0001.png
DE-102018209111-B3,Wheel suspension for the wheels of an axle of a motor vehicle ,Audi Ag,"Sebastian Schindler, Sebastian Scheiblecker",2018-06-08,2018-06-08,2019-11-07,2019-11-07,https://patents.google.com/patent/DE102018209111B3/en,https://patentimages.storage.googleapis.com/2c/35/6f/0d13160b5792ce/DE102018209111B3_0001.png
DE-102015016625-A1,Internal combustion engine ,Audi Ag,"Andreas Weber, Rene Thörmer, László Csizmadia",2015-12-21,2015-12-21,2017-06-22,,https://patents.google.com/patent/DE102015016625A1/en,https://patentimages.storage.googleapis.com/0b/b8/16/59cbc9364a98b5/DE102015016625A1_0002.png
DE-102016010947-A1,Method for producing a component ,Audi Ag,"Rolf Gräf, Jan Richnow, Peer Stenzel",2016-09-09,2016-09-09,2018-03-15,,https://patents.google.com/patent/DE102016010947A1/en,https://patentimages.storage.googleapis.com/a8/b8/10/7c539c8e4cca08/DE102016010947A1_0002.png
DE-102018209127-B4,Method for operating a radar sensor of a motor vehicle ,Audi Ag,Rachid Khlifi,2018-06-08,2018-06-08,2021-02-04,2021-02-04,https://patents.google.com/patent/DE102018209127B4/en,https://patentimages.storage.googleapis.com/8d/19/f2/a403dc03116e98/DE102018209127B4_0001.png
DE-102018209366-B4,Method for determining a position and / or orientation of a device ,Audi Ag,Karsten Berger,2018-06-12,2018-06-12,2020-07-02,2020-07-02,https://patents.google.com/patent/DE102018209366B4/en,https://patentimages.storage.googleapis.com/33/df/36/4596c1b95b94a4/DE102018209366B4_0001.png
DE-102018209467-B4,Load-bearing vehicle frame component with a deformable fastening section and motor vehicle with such a load-bearing vehicle frame component ,Audi Ag,"Sven Schmalzrieth, Vladimir Idelevitch",2018-06-13,2018-06-13,2021-10-14,2021-10-14,https://patents.google.com/patent/DE102018209467B4/en,https://patentimages.storage.googleapis.com/c4/91/58/3911baddeca8f4/DE102018209467B4_0001.png
CN-107089190-A,"For warning system, method for warming and the corresponding vehicle for aiding in user to get off ",奥迪股份公司,"唐帅, 吕尤, 孙铎",2016-02-18,2016-02-18,2017-08-25,,https://patents.google.com/patent/CN107089190A/en,
DE-102019200835-B3,Bracing gear for a gear transmission ,Audi Ag,"Rainer Kolb, Johannes Dawidziak, Kamil Hess, Christoph Tapp",2019-01-24,2019-01-24,2020-06-04,2020-06-04,https://patents.google.com/patent/DE102019200835B3/en,https://patentimages.storage.googleapis.com/0b/72/9b/a520bf30a19a3b/DE102019200835B3_0001.png
CN-108020232-A,Navigation system and navigation update method ,奥迪股份公司,唐帅,2016-11-04,2016-11-04,2018-05-11,,https://patents.google.com/patent/CN108020232A/en,
EP-3686060-B1,Apparatus for receiving objects in a cavity in a vehicle ,Audi Ag,"Ulrich Müller, Jacques Hélot, Immo Redeker, Christian Wall",2019-01-22,2019-01-22,2021-05-05,2021-05-05,https://patents.google.com/patent/EP3686060B1/en,https://patentimages.storage.googleapis.com/0c/7c/e4/b159fc4463e29e/imgf0001.png
DE-102018210299-B4,Method for operating a drive device and corresponding drive device ,Audi Ag,"Florian Kremer, Helga Prechtl",2018-06-25,2018-06-25,2020-02-27,2020-02-27,https://patents.google.com/patent/DE102018210299B4/en,https://patentimages.storage.googleapis.com/27/68/9f/52b665c8a55e28/DE102018210299B4_0001.png
DE-102018210309-B4,Motor vehicle and method for operating a motor vehicle ,Audi Ag,Matthias Geuß,2018-06-25,2018-06-25,2021-11-11,2021-11-11,https://patents.google.com/patent/DE102018210309B4/en,https://patentimages.storage.googleapis.com/cc/38/f9/c8b98adb7ed498/DE102018210309B4_0001.png
CA-183255-S,Vehicle wheel rim ,Audi Ag,,2018-05-17,2018-08-29,2019-05-08,2019-05-08,https://patents.google.com/patent/CA183255S/en,
CN-111591305-B,"Control method, system, computer device and storage medium for driving assistance system ",奥迪股份公司,"唐帅, 马莫恩",2019-02-19,2019-02-19,2023-09-22,2023-09-22,https://patents.google.com/patent/CN111591305B/en,
DE-102016000473-A1,Method for determining a load of a filter and corresponding air conditioner ,Audi Ag,"Andreas Reitberger, Bastian Schmandt",2016-01-16,2016-01-16,2017-07-20,,https://patents.google.com/patent/DE102016000473A1/en,https://patentimages.storage.googleapis.com/4e/e4/ab/fa0aca5f1690d6/DE102016000473A1_0002.png
DE-102016010653-A1,"Adjusting device, motor vehicle with an adjusting device and method for operating an adjusting device ",Audi Ag,"Martin Schäfer, Steffen Ross",2016-09-02,2016-09-02,2018-03-08,,https://patents.google.com/patent/DE102016010653A1/en,https://patentimages.storage.googleapis.com/2f/46/cb/6962b5e3509ee2/DE102016010653A1_0002.png
DE-102018210824-B4,Method and system for illuminating an area in an area surrounding a vehicle ,Audi Ag,"Cesar Muntada Roura, Friedrich-Uwe Tontsch, Reiner Lendle, Thomas Bühner, Raphael Rottmair",2018-07-02,2018-07-02,2023-02-09,2023-02-09,https://patents.google.com/patent/DE102018210824B4/en,https://patentimages.storage.googleapis.com/1a/20/3b/7db27d57ecd928/DE102018210824B4_0001.png
DE-102018210947-B4,Unit mounting for a drive unit of a motor vehicle ,Audi Ag,"Philipp Andersch, Stephan Beutler, Wolfgang Göbel",2018-07-03,2018-07-03,2021-01-14,2021-01-14,https://patents.google.com/patent/DE102018210947B4/en,https://patentimages.storage.googleapis.com/a4/f1/00/81f1e309763090/DE102018210947B4_0001.png
DE-102018211117-B4,"Vacuum supply device for a drive device, method for operating a vacuum supply device and drive device for a motor vehicle ",Audi Ag,Matthew Hall,2018-07-05,2018-07-05,2020-06-04,2020-06-04,https://patents.google.com/patent/DE102018211117B4/en,https://patentimages.storage.googleapis.com/d8/ad/aa/f869f18fdadc52/DE102018211117B4_0001.png
DE-102018211131-B3,"Method for determining a fuel consumption of an internal combustion engine, in particular of a motor vehicle, and injection system for an internal combustion engine, in particular of a motor vehicle ","Audi Ag, Budapesti Muszaki És Gazdaságtudományi Egyetem","Thomas Pitour, Istvan Goricsan, Jakab Balazs Mayer, Viktor Szente, Csaba Horvath",2018-07-05,2018-07-05,2019-11-14,2019-11-14,https://patents.google.com/patent/DE102018211131B3/en,https://patentimages.storage.googleapis.com/c2/80/da/06220be7282345/DE102018211131B3_0001.png
DE-102019201817-A1,"Method for operating a motor vehicle, landfill system and computer program ",Audi Ag,Benjamin Poppinga,2019-02-12,2019-02-12,2020-08-13,,https://patents.google.com/patent/DE102019201817A1/en,https://patentimages.storage.googleapis.com/97/f1/07/08f46af6b2803a/DE102019201817A1_0001.png
CA-183256-S,Vehicle wheel rim ,Audi Ag,,2018-05-17,2018-08-29,2019-05-08,2019-05-08,https://patents.google.com/patent/CA183256S/en,
US-11274704-B2,Sealing arrangement for a wheel bearing arrangement of a motor vehicle ,Audi Ag,"Johannes Albl, Michael Frisch",2018-01-15,2019-01-14,2022-03-15,2022-03-15,https://patents.google.com/patent/US11274704B2/en,https://patentimages.storage.googleapis.com/83/56/38/427f1932d586e5/US11274704-20220315-D00000.png
DE-102016000687-A1,Remote control for active chassis ,Audi Ag,"Andreas Schindler, Christoph Göhrle",2016-01-22,2016-01-22,2017-07-27,,https://patents.google.com/patent/DE102016000687A1/en,https://patentimages.storage.googleapis.com/68/27/07/f0c34af7c7ac0e/DE102016000687A1_0002.png
DE-102016000627-A1,Method for operating a virtual reality system and virtual reality system ,Audi Ag,Marcus Kühne,2016-01-22,2016-01-22,2017-07-27,,https://patents.google.com/patent/DE102016000627A1/en,https://patentimages.storage.googleapis.com/5f/b9/d3/a0ca2daea32dff/DE102016000627A1_0002.png
