search URL:,https://patents.google.com/?assignee=Contemporary+Amperex+Technology+Co.+Limited%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-3324459-B1,Top cover structure for power battery and power battery ,"Contemporary Amperex Technology Co., Limited","Zhiyu Wang, Peng Wang, Rulai Cai, Baisong Chen",2016-11-16,2017-04-06,2019-07-17,2019-07-17,https://patents.google.com/patent/EP3324459B1/en,https://patentimages.storage.googleapis.com/b0/62/e3/3812741042b1d1/imgf0001.png
US-10529974-B2,Secondary battery ,"Contemporary Amperex Technology Co., Limited","Zhiyu Wang, Baisong Chen, Peng Wang, Rulai Cai",2016-12-09,2017-07-24,2020-01-07,2020-01-07,https://patents.google.com/patent/US10529974B2/en,https://patentimages.storage.googleapis.com/15/d2/df/d91d6f594f6d12/US10529974-20200107-D00000.png
US-2022052414-A1,Upper cover assembly and battery pack ,"Contemporary Amperex Technology Co., Limited","Haihua Huang, Zequan LU",2019-04-23,2021-10-18,2022-02-17,,https://patents.google.com/patent/US20220052414A1/en,https://patentimages.storage.googleapis.com/64/ce/b7/5ca4b942ebd933/US20220052414A1-20220217-D00000.png
CN-205303550-U,Battery is frame for module ,宁德时代新能源科技股份有限公司,"姚己华, 陈航, 潘平, 胡文波, 钟开富, 刘典英",2015-12-30,2015-12-30,2016-06-08,2016-06-08,https://patents.google.com/patent/CN205303550U/en,
CN-106129499-A,Exhaust gas volume detection device for power battery and design method for exhaust pipe ,宁德时代新能源科技股份有限公司,"邱祥云, 罗广生, 蒋治亿, 许金梅",2016-08-31,2016-08-31,2016-11-16,,https://patents.google.com/patent/CN106129499A/en,
WO-2023045461-A1,"Sleeve for battery case, battery and electric device ",宁德时代新能源科技股份有限公司,"王勇, 杨辉, 王庆",2021-09-27,2022-06-28,2023-03-30,,https://patents.google.com/patent/WO2023045461A1/en,https://patentimages.storage.googleapis.com/7c/0c/3d/aef84f041ce2f5/PCTCN2022101781-appb-300001.png
US-2022173435-A1,Lithium battery and use of a urea-based electrolyte additive as an electrolyte additive therein ,"Bayerische Motoren Werke Aktiengesellschaft, Contemporary Amperex Technology Co., Limited","Jakub Reiter, Lydia Terborg, Sven Klein, Xin Qi, Tobias Placke, Martin Winter, Xiqing Wang, Jan-Patrick Schmiegel",2019-03-28,2019-03-28,2022-06-02,,https://patents.google.com/patent/US20220173435A1/en,https://patentimages.storage.googleapis.com/37/32/22/0c3ba72595fed6/US20220173435A1-20220602-D00001.png
US-2022190331-A1,Lithium battery and use of a germanium organyl-based electrolyte additive as an electrolyte additive therein ,"Bayerische Motoren Werke Aktiengesellschaft, Contemporary Amperex Technology Co., Limited","Sven Klein, Jan-Patrick Schmiegel, Hao Jia, Tobias Placke, Martin Winter, Jakub Reiter, Lydia Terborg, Quan Fan",2019-03-29,2019-03-29,2022-06-16,,https://patents.google.com/patent/US20220190331A1/en,https://patentimages.storage.googleapis.com/35/39/00/f45cf8420956e5/US20220190331A1-20220616-D00000.png
CN-105609896-A,Phase change device and power lithium battery module ,宁德时代新能源科技股份有限公司,"邱志军, 尤若波",2016-03-07,2016-03-07,2016-05-25,,https://patents.google.com/patent/CN105609896A/en,
US-10811643-B2,"Battery cap assembly, secondary battery and battery module ","Contemporary Amperex Technology Co., Limited","Zhijun Guo, Jie Zhang, Taosheng ZHU, Peng Wang, Guowei Li",2018-01-11,2018-05-02,2020-10-20,2020-10-20,https://patents.google.com/patent/US10811643B2/en,https://patentimages.storage.googleapis.com/f6/71/0d/9e8553647b1a97/US10811643-20201020-D00000.png
CN-205303525-U,Secondary battery ,宁德时代新能源科技股份有限公司,"李伟, 於洪将",2015-12-29,2015-12-29,2016-06-08,2016-06-08,https://patents.google.com/patent/CN205303525U/en,
US-10651451-B2,Battery module ,"Contemporary Amperex Technology Co., Limited",Xiaorong Liu,2017-09-22,2018-06-14,2020-05-12,2020-05-12,https://patents.google.com/patent/US10651451B2/en,https://patentimages.storage.googleapis.com/09/02/fd/5a331e8bed4919/US10651451-20200512-D00000.png
US-10074842-B2,Secondary battery ,"Contemporary Amperex Technology Co., Limited","Qingkui Chi, Kaifu Zhong, Lingbo Zhu",2016-03-18,2017-02-27,2018-09-11,2018-09-11,https://patents.google.com/patent/US10074842B2/en,https://patentimages.storage.googleapis.com/e7/43/8b/1135b605059f6d/US10074842-20180911-D00000.png
WO-2023115388-A1,"Positive electrode active material and preparation method therefor, positive electrode plate, secondary battery, battery module, battery pack, and electrical device ",宁德时代新能源科技股份有限公司,"蒋耀, 欧阳楚英, 张欣欣, 邓斌, 王志强, 徐波, 袁天赐, 刘少军, 陈尚栋, 赵旭山",2021-12-22,2021-12-22,2023-06-29,,https://patents.google.com/patent/WO2023115388A1/en,https://patentimages.storage.googleapis.com/3d/f3/e3/0af181926cb0c3/PCTCN2021140462-appb-300001.png
CN-205335304-U,Battery ,宁德时代新能源科技股份有限公司,曹福彪,2015-12-31,2015-12-31,2016-06-22,2016-06-22,https://patents.google.com/patent/CN205335304U/en,
US-2022320642-A1,"End cover assembly, battery cell, battery and method and device for manufacturing battery cell ","Contemporary Amperex Technology Co., Limited","Qichang Cai, Huasheng Su, Xiaoping Zhang, Peng Wang, Quankun Li, Chengyou Xing",2021-04-02,2021-12-22,2022-10-06,,https://patents.google.com/patent/US20220320642A1/en,https://patentimages.storage.googleapis.com/cc/d6/fd/d6b7c5fbc4e6b0/US20220320642A1-20221006-D00000.png
CN-106129429-A,Battery with a battery cell ,宁德时代新能源科技股份有限公司,"夏天军, 郭志军, 王鹏, 赵丰刚, 喻鸿钢",2016-09-05,2016-09-05,2016-11-16,,https://patents.google.com/patent/CN106129429A/en,
US-2022115751-A1,Secondary battery ,"Contemporary Amperex Technology Co., Limited","Xichen WEI, Baojian Zhu, Shoujiang Xu, Lei Chen",2019-08-13,2021-12-21,2022-04-14,,https://patents.google.com/patent/US20220115751A1/en,https://patentimages.storage.googleapis.com/b9/bc/4f/71aaf2c078b084/US20220115751A1-20220414-D00000.png
WO-2018076807-A1,Method and device for spark detection and detection system ,宁德时代新能源科技股份有限公司,"敖翔, 员羽",2016-10-28,2017-07-14,2018-05-03,,https://patents.google.com/patent/WO2018076807A1/en,https://patentimages.storage.googleapis.com/1a/42/9a/41d5447c3f565b/PCTCN2017092999-appb-300001.png
CN-205406675-U,Battery package thermal management system ,宁德时代新能源科技股份有限公司,"李志云, 尤若波",2016-03-07,2016-03-07,2016-07-27,2016-07-27,https://patents.google.com/patent/CN205406675U/en,
US-2022045365-A1,Secondary battery and device comprising the same ,"Contemporary Amperex Technology Co., Limited","Zeli WU, Changlong HAN",2019-12-24,2021-10-26,2022-02-10,,https://patents.google.com/patent/US20220045365A1/en,https://patentimages.storage.googleapis.com/ec/41/e8/44e6ed11acdc52/US20220045365A1-20220210-D00000.png
US-2022115745-A1,"Electrical connecting plate, battery module, battery pack, and device ","Contemporary Amperex Technology Co., Limited","Xiao Xu, Yangzhi HUANG, Sheng Shen",2019-11-04,2021-12-20,2022-04-14,,https://patents.google.com/patent/US20220115745A1/en,https://patentimages.storage.googleapis.com/6c/42/5a/1c71d32a09e629/US20220115745A1-20220414-D00000.png
EP-4258416-A1,Thermal management method and thermal management system ,"Contemporary Amperex Technology Co., Limited","Yuanmiao Zhao, Xiaojian Huang, Zhanliang LI, Zhimin Dan",2021-10-26,2021-10-26,2023-10-11,,https://patents.google.com/patent/EP4258416A1/en,https://patentimages.storage.googleapis.com/25/33/3a/ca7b0f8d53fca8/imgf0001.png
WO-2018103337-A1,Battery-pack testing apparatus ,宁德时代新能源科技股份有限公司,"黄胜国, 毛雄凯",2016-12-07,2017-07-15,2018-06-14,,https://patents.google.com/patent/WO2018103337A1/en,https://patentimages.storage.googleapis.com/1b/f5/35/e21cf941ae7280/PCTCN2017093063-appb-300001.png
US-2022115746-A1,"Battery module and method and equipment for manufacturing the same, battery pack, and apparatus ","Contemporary Amperex Technology Co., Limited","Chengdu Liang, Xia Hu, Yonghuang Ye, Qian Liu, Quanguo Li, Wei Li",2020-04-30,2021-12-20,2022-04-14,,https://patents.google.com/patent/US20220115746A1/en,https://patentimages.storage.googleapis.com/15/dd/7c/257269e9f20d2f/US20220115746A1-20220414-D00000.png
WO-2018095055-A1,Temperature control apparatus and method ,宁德时代新能源科技股份有限公司,"郑陈玲, 万亚林",2016-11-22,2017-07-17,2018-05-31,,https://patents.google.com/patent/WO2018095055A1/en,https://patentimages.storage.googleapis.com/09/b5/da/2aaec2b22f7ec9/PCTCN2017093140-appb-300001.png
CN-106129477-A,Rolling device and rolling method ,宁德时代新能源科技股份有限公司,"吴祖钰, 张五堂, 赵丰刚, 徐永强, 李克强",2016-09-23,2016-09-23,2016-11-16,,https://patents.google.com/patent/CN106129477A/en,
EP-3324462-B1,Top cover structure for power battery and power battery ,"Contemporary Amperex Technology Co., Limited","Zhiyu Wang, Peng Wang, Rulai Cai, Baisong Chen",2016-11-16,2017-04-06,2020-04-01,2020-04-01,https://patents.google.com/patent/EP3324462B1/en,https://patentimages.storage.googleapis.com/62/4e/13/303a16454fc8eb/imgf0001.png
US-10763465-B2,"Secondary battery head cover assembly, secondary battery including the same and assembling method thereof ","Contemporary Amperex Technology Co., Limited","Qingkui Chi, Kaifu Zhong",2016-03-28,2018-10-22,2020-09-01,2020-09-01,https://patents.google.com/patent/US10763465B2/en,https://patentimages.storage.googleapis.com/15/38/3e/6da98f44433fbe/US10763465-20200901-D00000.png
EP-4087025-A4,"Battery, electrical device, and method and apparatus for fabricating battery ","Contemporary Amperex Technology Co., Limited","Piaopiao YANG, Xiaobo Chen, Yao Li, Yujie Pu, Jinru YUE, Mingguang GU, Lu HU, Xianda Li",,2021-03-15,2022-11-09,,https://patents.google.com/patent/EP4087025A4/en,
WO-2023077270-A1,"Battery cell capacity equalization method, battery management system and storage medium ",宁德时代新能源科技股份有限公司,"彭雷, 周美娟, 徐广玉",2021-11-02,2021-11-02,2023-05-11,,https://patents.google.com/patent/WO2023077270A1/en,https://patentimages.storage.googleapis.com/3a/9e/52/e11334ba5234c9/PCTCN2021128199-appb-300001.png
US-11699812-B2,"Sulfide solid electrolyte and method for the preparation thereof, all-solid-state lithium secondary battery, and apparatus containing the same ","Contemporary Amperex Technology Co., Limited","Chengdu Liang, Jiawei Fu, Chengyong Liu, Yongsheng Guo, Bobing HU",2019-04-25,2021-10-25,2023-07-11,2023-07-11,https://patents.google.com/patent/US11699812B2/en,https://patentimages.storage.googleapis.com/be/70/f4/40d0b565207a54/US11699812-20230711-D00000.png
WO-2023092757-A1,"Battery cell and manufacturing method and manufacturing equipment therefor, battery, and electrical device ",宁德时代新能源科技股份有限公司,"许虎, 黄思应, 赵丰刚, 钟学奇, 李星, 牛少军, 朱文琪",2021-11-26,2021-12-17,2023-06-01,,https://patents.google.com/patent/WO2023092757A1/en,https://patentimages.storage.googleapis.com/f5/57/65/2014f7ea4ff748/PCTCN2021139353-appb-300001.png
CN-106151519-A,sealing structure ,宁德时代新能源科技股份有限公司,"林钦鸿, 姜利文, 项延火",2015-04-24,2015-04-24,2016-11-23,,https://patents.google.com/patent/CN106151519A/en,
US-2022285737-A1,"Winding type electrode assembly, battery cell, battery and power consumption device ","Contemporary Amperex Technology Co., Limited","Huihui SHANGGUAN, Daichun TANG, Xinxin Du, Ziyu BAI, Ruihuan QIN",2021-03-08,2021-12-10,2022-09-08,,https://patents.google.com/patent/US20220285737A1/en,https://patentimages.storage.googleapis.com/4f/e6/74/0cf08468a0c61e/US20220285737A1-20220908-D00000.png
US-2022102749-A1,"Secondary battery, battery module and device ","Contemporary Amperex Technology Co., Limited","Huasheng Su, Lei Chen, Yulian ZHENG, Xinxiang Chen",2020-04-26,2021-12-10,2022-03-31,,https://patents.google.com/patent/US20220102749A1/en,https://patentimages.storage.googleapis.com/1f/09/33/1891974f0ef849/US20220102749A1-20220331-D00000.png
US-2022102709-A1,"Negative electrode plate, secondary battery, and apparatus contianing the secondary battery ","Contemporary Amperex Technology Co., Limited","Jing Li, Yang Zhang, Qingrui XUE, Wei Li",2020-03-20,2021-12-10,2022-03-31,,https://patents.google.com/patent/US20220102709A1/en,https://patentimages.storage.googleapis.com/b2/50/58/a8643762d121ce/US20220102709A1-20220331-D00000.png
US-2022102700-A1,"Secondary battery and battery module, battery pack and apparatus containing the same ","Contemporary Amperex Technology Co., Limited","Jianjun Ma, Libing HE, Rui Shen",2020-03-27,2021-12-10,2022-03-31,,https://patents.google.com/patent/US20220102700A1/en,https://patentimages.storage.googleapis.com/c9/1c/b7/d252101d4bcb1f/US20220102700A1-20220331-D00000.png
CN-205300140-U,Battery drying device ,宁德时代新能源科技股份有限公司,"邓金雁, 王亚超, 秦猛, 林秀娟, 彭小军, 方宏新",2015-12-29,2015-12-29,2016-06-08,2016-06-08,https://patents.google.com/patent/CN205300140U/en,
WO-2019041144-A1,Lithium-ion battery and lithium-ion battery pack ,宁德时代新能源科技股份有限公司,"杜鑫鑫, 骆福平, 梁成都, 林永寿, 王升威",2017-08-29,2017-08-29,2019-03-07,,https://patents.google.com/patent/WO2019041144A1/en,https://patentimages.storage.googleapis.com/6d/85/13/c9d1959a0790d0/PCTCN2017099538-appb-300001.png
US-2022102788-A1,Secondary battery and apparatus containing the same ,"Contemporary Amperex Technology Co., Limited","Xiaobin Dong, Jiazheng WANG, Meng Kang, Libing HE",2020-04-02,2021-12-08,2022-03-31,,https://patents.google.com/patent/US20220102788A1/en,https://patentimages.storage.googleapis.com/fc/6c/37/1d17409b857cb4/US20220102788A1-20220331-D00000.png
WO-2023097647-A1,"Ccd camera calibration system, method and apparatus, computing device, and storage medium ",宁德时代新能源科技股份有限公司,"邱桂加, 黄靖华",2021-12-03,2021-12-03,2023-06-08,,https://patents.google.com/patent/WO2023097647A1/en,https://patentimages.storage.googleapis.com/11/cc/76/2b510f61ee7076/PCTCN2021135305-appb-300001.png
US-10741818-B2,Cell and battery using same ,"Contemporary Amperex Technology Co., Limited","Haizu Jin, Hu Xu",2016-06-27,2018-12-06,2020-08-11,2020-08-11,https://patents.google.com/patent/US10741818B2/en,https://patentimages.storage.googleapis.com/87/d6/17/8fa9dead897a6b/US10741818-20200811-D00000.png
US-2022239135-A1,Power supply control method of power conversion apparatus and power conversion apparatus ,"Contemporary Amperex Technology Co., Limited","Zhanliang LI, Yu Yan, Shuyun Xiong, Weiping Sun, Zhimin DAN",2021-01-28,2021-12-02,2022-07-28,,https://patents.google.com/patent/US20220239135A1/en,https://patentimages.storage.googleapis.com/ca/79/33/b45d98b1cda942/US20220239135A1-20220728-D00000.png
US-2022090692-A1,"Valve, battery and power consumption device ","Contemporary Amperex Technology Co., Limited","Fan Zhang, Lei Chen, Heyuan LI, Langchao HU",2020-08-31,2021-12-02,2022-03-24,,https://patents.google.com/patent/US20220090692A1/en,https://patentimages.storage.googleapis.com/a8/68/15/a52273b4bbdd61/US20220090692A1-20220324-D00000.png
WO-2020134979-A1,Battery module ,宁德时代新能源科技股份有限公司,"陈少镇, 苏立擂, 王冲, 郑仁蔚",2018-12-29,2019-12-06,2020-07-02,,https://patents.google.com/patent/WO2020134979A1/en,https://patentimages.storage.googleapis.com/32/58/68/81da248794aba1/PCTCN2019123694-appb-300001.png
US-11764437-B2,"Battery, power consumption apparatus, and method and apparatus for producing battery ","Contemporary Amperex Technology Co., Limited","Piaopiao Yang, Xiaobo Chen, Yao Li, Yujie Pu, Jinru YUE, Mingguang GU, Lu Hu, Xianda Li",2021-03-15,2022-06-07,2023-09-19,2023-09-19,https://patents.google.com/patent/US11764437B2/en,https://patentimages.storage.googleapis.com/23/8e/ce/a11b011f6eab2b/US11764437-20230919-D00000.png
CN-205228701-U,Electricity in -core is pressed test samples and is adopted electric in -core of this sample to press test system ,宁德时代新能源科技股份有限公司,"胥飞龙, 周其旺",2015-12-25,2015-12-25,2016-05-11,2016-05-11,https://patents.google.com/patent/CN205228701U/en,
WO-2020119808-A1,"Electrolyte, battery and device ",宁德时代新能源科技股份有限公司,"伊天成, 胡春华, 钭舒适, 蒋耀, 梁成都",2018-12-14,2019-12-13,2020-06-18,,https://patents.google.com/patent/WO2020119808A1/en,https://patentimages.storage.googleapis.com/d5/ec/ea/5cc5ff53d2e409/PCTCN2019125328-appb-300001.png
US-11777184-B2,"End cover assembly, secondary battery, battery module, apparatus, liquid-injection method and device ","Contemporary Amperex Technology Co., Limited","Qichang Cai, Chengyou Xing, Libin Zhong, Wenwei Chen, Quankun Li, Peng Wang",2020-05-19,2022-06-03,2023-10-03,2023-10-03,https://patents.google.com/patent/US11777184B2/en,https://patentimages.storage.googleapis.com/5f/bb/d6/cf05a0342b24a5/US11777184-20231003-D00000.png
CN-205627855-U,Powder agitating machine ,宁德时代新能源科技股份有限公司,"周中心, 林志强, 汪谢, 司健, 张五堂, 朱涛声",2016-04-13,2016-04-13,2016-10-12,2016-10-12,https://patents.google.com/patent/CN205627855U/en,
CN-205159562-U,Terminal subassembly for battery box ,宁德时代新能源科技股份有限公司,彭浩然,2015-11-10,2015-11-10,2016-04-13,2016-04-13,https://patents.google.com/patent/CN205159562U/en,
US-2022059882-A1,Battery module and electric device ,"Contemporary Amperex Technology Co., Limited",Gen CAO,2019-06-28,2021-11-05,2022-02-24,,https://patents.google.com/patent/US20220059882A1/en,https://patentimages.storage.googleapis.com/a5/fd/69/d5f2a423c3040c/US20220059882A1-20220224-D00000.png
US-2022238971-A1,"Insulating film, battery cell, battery and power consumption device ","Contemporary Amperex Technology Co., Limited","Xin Chen, Xiaoming Ge, Ruoyan MA, Yiheng Wang",2021-01-28,2021-12-01,2022-07-28,,https://patents.google.com/patent/US20220238971A1/en,https://patentimages.storage.googleapis.com/1b/ec/30/3fc5f513355c5f/US20220238971A1-20220728-D00000.png
WO-2023097547-A1,"Battery heating method and apparatus, and device and storage medium ",宁德时代新能源科技股份有限公司,"陈新伟, 但志敏, 颜昱, 赵元淼, 李占良, 侯贻真",2021-12-01,2021-12-01,2023-06-08,,https://patents.google.com/patent/WO2023097547A1/en,https://patentimages.storage.googleapis.com/dd/d3/91/6befc171333bbd/PCTCN2021134746-appb-300001.png
US-11183722-B2,Secondary battery and top cover assembly thereof ,"Contemporary Amperex Technology Co., Limited","Xinxiang Chen, Shoujun HUANG, Chengyou Xing, Yulian ZHENG, Peng Wang",2018-05-18,2019-05-16,2021-11-23,2021-11-23,https://patents.google.com/patent/US11183722B2/en,https://patentimages.storage.googleapis.com/85/22/79/b930dd173a2e37/US11183722-20211123-D00000.png
WO-2021023131-A1,"Electrolyte, lithium ion battery and device ",宁德时代新能源科技股份有限公司,"张翠平, 韩昌隆, 张明, 邹海林",2019-08-08,2020-07-31,2021-02-11,,https://patents.google.com/patent/WO2021023131A1/en,https://patentimages.storage.googleapis.com/f9/24/3f/2bdb9b6b5288c4/PCTCN2020106459-appb-300001.png
CN-205496400-U,Towards shell forming die ,宁德时代新能源科技股份有限公司,"刘勇, 李想, 段栋, 王星会, 曾钢, 蒋翔",2016-04-01,2016-04-01,2016-08-24,2016-08-24,https://patents.google.com/patent/CN205496400U/en,
WO-2020140745-A1,Battery pack and device ,宁德时代新能源科技股份有限公司,"陈兴地, 游凯杰, 周灵刚, 王鹏, 项延火, 陈宁",2018-12-30,2019-12-17,2020-07-09,,https://patents.google.com/patent/WO2020140745A1/en,https://patentimages.storage.googleapis.com/03/0b/83/7c60a025079ce0/PCTCN2019125881-appb-300001.png
US-2022085445-A1,Secondary battery ,"Contemporary Amperex Technology Co., Limited","Yuyong LEI, Chengyou Xing, Peng Wang, Jianxiong YANG, Lulu BAI, Qichang Cai",2019-05-29,2021-11-25,2022-03-17,,https://patents.google.com/patent/US20220085445A1/en,https://patentimages.storage.googleapis.com/e7/a3/85/33e89fff89d8f6/US20220085445A1-20220317-D00000.png
US-2022209359-A1,"Valve, battery, power consumption device and manufacturing apparatus and method for valve ","Contemporary Amperex Technology Co., Limited","Zhichao Wang, Liwen Jiang",2020-12-26,2021-11-24,2022-06-30,,https://patents.google.com/patent/US20220209359A1/en,https://patentimages.storage.googleapis.com/e5/c8/c8/97a8e20c5c0aec/US20220209359A1-20220630-D00000.png
US-2022102800-A1,"Bracket, battery assembly, electric apparatus, and preparation method and device of battery assembly ","Contemporary Amperex Technology Co., Limited","Kangyu WANG, Mu Qian",2020-09-30,2021-11-23,2022-03-31,,https://patents.google.com/patent/US20220102800A1/en,https://patentimages.storage.googleapis.com/39/35/c9/09210671453a50/US20220102800A1-20220331-D00000.png
WO-2018028392-A1,Electrolyte solution and secondary battery ,宁德时代新能源科技股份有限公司,"谢岚, 史松君, 王珂, 王耀辉, 雷腾, 肖松松",2016-08-12,2017-07-18,2018-02-15,,https://patents.google.com/patent/WO2018028392A1/en,
US-2022190416-A1,"Battery, power consumption device, method for producing battery ","Contemporary Amperex Technology Co., Limited",Xiaozhi Wu,2020-12-11,2021-11-12,2022-06-16,,https://patents.google.com/patent/US20220190416A1/en,https://patentimages.storage.googleapis.com/28/9f/6d/9f76f0f8d71d43/US20220190416A1-20220616-D00000.png
WO-2020135154-A1,Battery pack and frame for battery pack ,宁德时代新能源科技股份有限公司,"王衡, 季进清, 张文辉, 钱木, 项延火",2018-12-29,2019-12-17,2020-07-02,,https://patents.google.com/patent/WO2020135154A1/en,https://patentimages.storage.googleapis.com/46/f2/24/3630011a0616cd/PCTCN2019125994-appb-300001.png
WO-2021004323-A1,Connecting member and secondary battery ,宁德时代新能源科技股份有限公司,"孙东升, 张诗尧, 谷慧, 史东洋, 金海族",2019-07-05,2020-06-29,2021-01-14,,https://patents.google.com/patent/WO2021004323A1/en,https://patentimages.storage.googleapis.com/64/51/df/53690db7be6dc9/PCTCN2020098878-appb-300001.png
WO-2023082068-A1,"Electrode assembly and manufacturing method therefor, battery cell, battery, and electric device ",宁德时代新能源科技股份有限公司,"张楠, 王红, 刘江, 陈文伟",2021-11-09,2021-11-09,2023-05-19,,https://patents.google.com/patent/WO2023082068A1/en,https://patentimages.storage.googleapis.com/76/92/3f/9ad60d451d2cc4/PCTCN2021129657-appb-300001.png
US-11527797-B2,Battery pack ,"Contemporary Amperex Technology Co., Limited","Shuo Sun, Mingdong Wang, Mu Qian, Jinqing JI, Min Zeng, Shang LI, Yang Li",2018-11-16,2019-08-22,2022-12-13,2022-12-13,https://patents.google.com/patent/US11527797B2/en,https://patentimages.storage.googleapis.com/69/05/93/f69577c6337057/US11527797-20221213-D00000.png
CN-107359377-A,"Battery pack charging method, device and equipment ",宁德时代新能源科技股份有限公司,"付欣, 骆福平, 王升威, 杜鑫鑫",2017-06-30,2017-06-30,2017-11-17,,https://patents.google.com/patent/CN107359377A/en,
US-11038211-B2,Battery pack ,"Contemporary Amperex Technology Co., Limited","Min Zeng, Yadong Jiang, Mu Qian, Zesheng HE",2018-11-09,2019-11-05,2021-06-15,2021-06-15,https://patents.google.com/patent/US11038211B2/en,https://patentimages.storage.googleapis.com/7e/96/ba/13211e3863fdb5/US11038211-20210615-D00000.png
EP-3930070-B1,"Electrolyte for lithium ion battery, lithium ion battery, battery module, battery pack, and device ","Contemporary Amperex Technology Co., Limited","Chengdu Liang, Chengyong Liu, Yongsheng Guo, Quan FAN",2019-11-27,2019-11-27,2023-03-22,2023-03-22,https://patents.google.com/patent/EP3930070B1/en,https://patentimages.storage.googleapis.com/18/cd/ef/fe973588227aff/imgf0001.png
CN-205508915-U,Electricity mandrel group ,宁德时代新能源科技股份有限公司,"吴岸为, 赵宾, 姚琼伟, 钟光跃, 罗斯传, 陈永城",2016-04-21,2016-04-21,2016-08-24,2016-08-24,https://patents.google.com/patent/CN205508915U/en,
CN-205723814-U,Secondary cell ,宁德时代新能源科技股份有限公司,"邢承友, 郭志君, 邓平华, 王鹏, 郑于炼",2016-06-22,2016-06-22,2016-11-23,2016-11-23,https://patents.google.com/patent/CN205723814U/en,
EP-3799194-B1,Battery pack ,"Contemporary Amperex Technology Co., Limited","Xiaoteng HUANG, Yuepan HOU, Yanlong Gu",2018-09-21,2019-09-12,2022-03-02,2022-03-02,https://patents.google.com/patent/EP3799194B1/en,https://patentimages.storage.googleapis.com/69/fa/af/7f10c9979afc3c/imgf0001.png
CN-205723735-U,Polar column for secondary battery attachment structure ,宁德时代新能源科技股份有限公司,"温裕乾, 林文法, 阳超, 王维, 李宗法, 林威",2016-06-21,2016-06-21,2016-11-23,2016-11-23,https://patents.google.com/patent/CN205723735U/en,
US-2022236333-A1,"Method and device for detecting abnormality of lithium battery, battery management system, and battery system ","Contemporary Amperex Technology Co., Limited","Zhi Liu, Dongyang Shi",2021-01-28,2022-04-11,2022-07-28,,https://patents.google.com/patent/US20220236333A1/en,https://patentimages.storage.googleapis.com/02/f9/bc/b0fdb47246b035/US20220236333A1-20220728-D00000.png
US-11043677-B2,Secondary battery and electrode member thereof having an electricity generation region with reduced curvature ,"Contemporary Amperex Technology Co., Limited","Zige ZHANG, Wei Li, Qingrui XUE, Jing Li, Pengxiang Wang, Yang Zhang",2018-10-17,2020-12-29,2021-06-22,2021-06-22,https://patents.google.com/patent/US11043677B2/en,https://patentimages.storage.googleapis.com/b9/e1/78/64367093e67065/US11043677-20210622-D00000.png
US-2022246993-A1,"Electrode assembly, battery cell, battery, and method and device for manufacturing electrode assembly ","Contemporary Amperex Technology Co., Limited","Haizu Jin, Hu Xu, Xinxin Du, Xing Li, Chengdu Liang, Yuqun Zeng",2021-01-07,2022-04-11,2022-08-04,,https://patents.google.com/patent/US20220246993A1/en,https://patentimages.storage.googleapis.com/10/9e/d7/a73066b04afccd/US20220246993A1-20220804-D00000.png
CN-205385061-U,Secondary battery ,宁德时代新能源科技股份有限公司,"邢承友, 郑于炼, 邓平华, 王鹏, 郭志君",2016-03-18,2016-03-18,2016-07-13,2016-07-13,https://patents.google.com/patent/CN205385061U/en,
EP-3584855-B1,Output electrode plate and battery module ,"Contemporary Amperex Technology Co., Limited","Xin Zeng, Sien Chen, Kaiqin YU, Wei Wang, Shoujiang XU, Chunyan FENG",2018-06-20,2018-08-30,2020-05-27,2020-05-27,https://patents.google.com/patent/EP3584855B1/en,https://patentimages.storage.googleapis.com/ec/79/50/55bc2bdd1c9f72/imgf0001.png
EP-3780179-B1,Lithium ion secondary battery ,"Contemporary Amperex Technology Co., Limited","Zhiqiang Li, Changlong Han",2018-08-31,2019-08-29,2023-03-22,2023-03-22,https://patents.google.com/patent/EP3780179B1/en,
US-11189857-B2,Battery module ,"Contemporary Amperex Technology Co., Limited","Zhi Wang, Lin Ma, Feng Qin, Liangyi WANG, Liangmei CHEN, Xiaofan Wang",2018-09-26,2019-08-23,2021-11-30,2021-11-30,https://patents.google.com/patent/US11189857B2/en,https://patentimages.storage.googleapis.com/b8/47/15/e444c00d23db05/US11189857-20211130-D00000.png
US-2022285958-A1,"Method and device for estimating soc of battery pack, and battery management system ","Contemporary Amperex Technology Co., Limited","Guangyu Xu, Shichao LI, Wei Zhao",2021-03-04,2022-05-26,2022-09-08,,https://patents.google.com/patent/US20220285958A1/en,https://patentimages.storage.googleapis.com/40/00/d2/4c4bab13f726e1/US20220285958A1-20220908-D00000.png
US-2022278383-A1,Battery module and device ,"Contemporary Amperex Technology Co., Limited","Yujia HOU, Xuguang Wang, Lilei Su",2019-11-22,2022-05-16,2022-09-01,,https://patents.google.com/patent/US20220278383A1/en,https://patentimages.storage.googleapis.com/51/68/25/378c19cc41de91/US20220278383A1-20220901-D00000.png
WO-2023010898-A1,"Charging and discharging circuit, system and control method therefor ",宁德时代新能源科技股份有限公司,"黄孝键, 但志敏, 侯贻真, 张伟",2021-08-05,2022-04-22,2023-02-09,,https://patents.google.com/patent/WO2023010898A1/en,https://patentimages.storage.googleapis.com/c1/6b/88/f4f53cf89218d3/PCTCN2022088567-appb-300001.png
