search URL:,https://patents.google.com/?assignee=BYD+Auto%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-105691348-A,"Safety belt winding device, safety belt device and vehicle ",比亚迪汽车工业有限公司,王炎荣,2014-11-26,2014-11-26,2016-06-22,,https://patents.google.com/patent/CN105691348A/en,
CN-208233057-U,A kind of bogie and the Rail Transit System with it ,比亚迪汽车工业有限公司,"孟祥玉, 张鑫, 李道林",2018-03-26,2018-03-26,2018-12-14,2018-12-14,https://patents.google.com/patent/CN208233057U/en,
CN-204323269-U,Life-saving hammer ,比亚迪汽车工业有限公司,钟飞,2014-11-28,2014-11-28,2015-05-13,2015-05-13,https://patents.google.com/patent/CN204323269U/en,
CN-207607501-U,Bogie assembly and Rail Transit System with it ,比亚迪汽车工业有限公司,"叶云飞, 李坤周, 张敏, 孙亚轩, 林信平",2017-10-30,2017-10-30,2018-07-13,2018-07-13,https://patents.google.com/patent/CN207607501U/en,
CN-207809501-U,A kind of buckling device and the automobile with it ,比亚迪汽车工业有限公司,"刘美艺, 程鹏",2017-12-25,2017-12-25,2018-09-04,2018-09-04,https://patents.google.com/patent/CN207809501U/en,
CN-208028865-U,A kind of current foldback circuit of insulated gate bipolar transistor ,比亚迪汽车工业有限公司,"姚鹏飞, 孙珍",2017-12-29,2017-12-29,2018-10-30,2018-10-30,https://patents.google.com/patent/CN208028865U/en,
CN-208240969-U,A kind of connector structure ,比亚迪汽车工业有限公司,"江丽甜, 李宗宝, 陶海英",2018-04-25,2018-04-25,2018-12-14,2018-12-14,https://patents.google.com/patent/CN208240969U/en,
CN-110824222-A,Signal sampling method and system and vehicle ,比亚迪汽车工业有限公司,"郭彩芳, 孙珍, 曾丽平, 占奇伟",2018-08-08,2018-08-08,2020-02-21,,https://patents.google.com/patent/CN110824222A/en,https://patentimages.storage.googleapis.com/79/c5/44/bc57a66bfc0a8d/HDA0001758362750000011.png
CN-207607462-U,The gas generator and air bag device of air bag ,比亚迪汽车工业有限公司,"严东德, 郑东升",2017-11-16,2017-11-16,2018-07-13,2018-07-13,https://patents.google.com/patent/CN207607462U/en,
CN-113562027-A,"Train protection method and device, computer equipment and storage medium ",比亚迪汽车工业有限公司,"邱鹏健, 王丽英, 成智华",2020-04-29,2020-04-29,2021-10-29,,https://patents.google.com/patent/CN113562027A/en,https://patentimages.storage.googleapis.com/15/92/1a/a45bcf36ed672c/HDA0002474306520000011.png
CN-208548431-U,"Battery ptc heater and its shell, battery heating system and electric car ",比亚迪汽车工业有限公司,"游辉, 黄炳健",2018-05-21,2018-05-21,2019-02-26,2019-02-26,https://patents.google.com/patent/CN208548431U/en,
CN-208698643-U,Vehicle body board putting things and vehicle ,比亚迪汽车工业有限公司,"辛成男, 李岩, 田洪生, 杨艳兵, 韦建华",2018-07-25,2018-07-25,2019-04-05,2019-04-05,https://patents.google.com/patent/CN208698643U/en,
CN-208299376-U,A kind of corrugated pipe connecting device and vehicle ,比亚迪汽车工业有限公司,单海周,2018-05-25,2018-05-25,2018-12-28,2018-12-28,https://patents.google.com/patent/CN208299376U/en,
CN-208698514-U,Electric car and its motor power supply system ,比亚迪汽车工业有限公司,黄炳健,2018-06-29,2018-06-29,2019-04-05,2019-04-05,https://patents.google.com/patent/CN208698514U/en,
CN-209634478-U,A kind of rail vehicle and the connection component for Emergency Ladder to be installed on to rail vehicle ,比亚迪汽车工业有限公司,"唐景华, 贺圣彦, 伍枝丹, 关则俊, 张渴伟",2018-08-24,2018-08-24,2019-11-15,2019-11-15,https://patents.google.com/patent/CN209634478U/en,
CN-209241031-U,Vehicle safety belt mounting structure and vehicle ,比亚迪汽车工业有限公司,"张学清, 廉铭",2018-10-29,2018-10-29,2019-08-13,2019-08-13,https://patents.google.com/patent/CN209241031U/en,
CN-109572739-A,Single rail bogie ,比亚迪汽车工业有限公司,"王巍, 杨怡, 谭志成",2017-09-28,2017-09-28,2019-04-05,,https://patents.google.com/patent/CN109572739A/en,
CN-207966914-U,A kind of cooling device of insurance ,比亚迪汽车工业有限公司,"吕音平, 刘存龙, 尚小良, 李成",2017-12-25,2017-12-25,2018-10-12,2018-10-12,https://patents.google.com/patent/CN207966914U/en,
CN-105730356-A,"Bottom locking structure for tablet personal computer, locking device and vehicle ",比亚迪汽车工业有限公司,"王健, 李应久",2014-12-10,2014-12-10,2016-07-06,,https://patents.google.com/patent/CN105730356A/en,
CN-216982263-U,Control unit's casing and have its electrohydraulic brake system's control unit ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","黎亦辉, 熊伟, 姚宇刚, 卢道林, 徐建栋",2021-12-17,2021-12-17,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216982263U/en,https://patentimages.storage.googleapis.com/e6/1f/69/8c54b0fe60bdeb/HDA0003417624210000011.png
CN-211195760-U,Vehicle suspension system and vehicle with same ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","罗朝晖, 吴亿超, 李文",2019-10-30,2019-10-30,2020-08-07,2020-08-07,https://patents.google.com/patent/CN211195760U/en,https://patentimages.storage.googleapis.com/4e/11/ac/c8f3b1993c1860/HDA0002254478060000011.png
CN-209896392-U,"Lever helping hand subassembly, connector and vehicle ","比亚迪股份有限公司, 长沙市比亚迪汽车有限公司",孙宇麟,2019-07-09,2019-07-09,2020-01-03,2020-01-03,https://patents.google.com/patent/CN209896392U/en,https://patentimages.storage.googleapis.com/2d/01/10/3cde24104ebfd9/HDA0002124221070000011.png
CN-216981640-U,Motor stator and motor assembly ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司",李博伟,2021-11-30,2021-11-30,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216981640U/en,https://patentimages.storage.googleapis.com/e4/c3/fd/e9b129922ce13e/HDA0003384905680000011.png
CN-216969617-U,Hydraulic power assisting assembly for vehicle and vehicle ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","熊伟, 卢道林, 黎亦辉, 姚宇刚, 徐建栋",2021-12-15,2021-12-15,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216969617U/en,https://patentimages.storage.googleapis.com/88/42/f9/1c1fd41ab364a5/HDA0003413384450000011.png
CN-216982348-U,Heat abstractor and water pump assembly who has it ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司",张文钢,2021-10-27,2021-10-27,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216982348U/en,https://patentimages.storage.googleapis.com/79/c1/84/521075f88d63d0/HDA0003323992580000011.png
CN-116241607-A,"Shock absorber, power assembly and vehicle ","比亚迪股份有限公司, 常州比亚迪汽车有限公司","王重, 廖留钒, 高嘉, 华煜",2021-12-07,2021-12-07,2023-06-09,,https://patents.google.com/patent/CN116241607A/en,https://patentimages.storage.googleapis.com/a4/66/66/fb18b61ca6b702/HDA0003397130990000011.png
CN-116256636-A,Method and device for identifying parameters of battery equivalent circuit model and readable storage medium ,"比亚迪股份有限公司, 汕尾比亚迪汽车有限公司","段真真, 齐天煜, 雷松, 郭佳威",2021-12-10,2021-12-10,2023-06-13,,https://patents.google.com/patent/CN116256636A/en,https://patentimages.storage.googleapis.com/82/0d/81/0210263c398a5f/HDA0003405226720000011.png
CN-116359913-A,"Target vehicle type identification method and device, vehicle and medium ","比亚迪股份有限公司, 比亚迪汽车工业有限公司","罗忠良, 崔智华, 黄增锐",2021-12-22,2021-12-22,2023-06-30,,https://patents.google.com/patent/CN116359913A/en,https://patentimages.storage.googleapis.com/00/c5/f6/a1ac2347447aaa/HDA0003425793340000011.png
CN-115527884-A,Wafer cleaning device and method ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","周维, 巩泉雨, 区灿林, 陈聪聪",2021-12-29,2021-12-29,2022-12-27,,https://patents.google.com/patent/CN115527884A/en,https://patentimages.storage.googleapis.com/8b/c2/ca/24607aa6f42e04/HDA0003444235380000011.png
CN-115896556-A,Aluminum alloy and aluminum alloy structural part ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","蒋嗣本, 郭强, 李子豪, 唐扬, 陆可馨",2021-09-30,2021-09-30,2023-04-04,,https://patents.google.com/patent/CN115896556A/en,
CN-115848073-A,"Tire pressure monitoring method and device, electronic equipment and storage medium ","比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","刘美忠, 马爱国, 吴彩坚, 司郡, 颜锡昆",2021-09-23,2021-09-23,2023-03-28,,https://patents.google.com/patent/CN115848073A/en,https://patentimages.storage.googleapis.com/a5/0a/e7/be2b50eba6c3a1/HDA0003274658140000011.png
CN-115838886-A,Die-casting magnesium alloy and preparation method and application thereof ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","郭强, 李江恒, 赵子龙, 何炜, 王亚军",2021-09-18,2021-09-18,2023-03-24,,https://patents.google.com/patent/CN115838886A/en,
CN-115503420-A,"Cooling and heating device for vehicle, vehicle thermal management system and vehicle ","比亚迪股份有限公司, 比亚迪汽车工业有限公司","傅晨洁, 任茂林, 黄金明, 叶梅娇",2021-06-23,2021-06-23,2022-12-23,,https://patents.google.com/patent/CN115503420A/en,https://patentimages.storage.googleapis.com/c7/01/38/5ac782390135ad/HDA0003129261840000011.png
CN-209389839-U,A kind of motor and vehicle ,"比亚迪股份有限公司, 宁波比亚迪汽车有限公司","纪绪北, 雷发荣, 赵世宜, 陈国强, 秦欢",2019-01-26,2019-01-26,2019-09-13,2019-09-13,https://patents.google.com/patent/CN209389839U/en,
CN-115274442-A,"SiC MOSFET (Metal-oxide-semiconductor field Effect transistor), preparation method thereof and semiconductor device ","比亚迪股份有限公司, 比亚迪汽车工业有限公司","李俊俏, 李永辉, 周维",2021-04-29,2021-04-29,2022-11-01,,https://patents.google.com/patent/CN115274442A/en,https://patentimages.storage.googleapis.com/3a/23/89/cec041c6a377f6/HDA0003046921210000011.png
CN-113858938-A,"Wheel hub assembly, transaxle assembly and vehicle ","比亚迪股份有限公司, 宁波比亚迪汽车有限公司","韩继峰, 李发旺",2020-06-30,2020-06-30,2021-12-31,,https://patents.google.com/patent/CN113858938A/en,https://patentimages.storage.googleapis.com/17/69/ab/d1bafceccfd463/HDA0002562198310000011.png
CN-210807844-U,Vehicle oil pump control module ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","曾继辉, 邱明明",2019-07-16,2019-07-16,2020-06-19,2020-06-19,https://patents.google.com/patent/CN210807844U/en,https://patentimages.storage.googleapis.com/31/84/5d/bc80610f180c10/HDA0002132167510000011.png
CN-210591831-U,Wheel assembly and vehicle ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","周博, 孙周山, 黄流芳, 龚植森",2019-08-16,2019-08-16,2020-05-22,2020-05-22,https://patents.google.com/patent/CN210591831U/en,https://patentimages.storage.googleapis.com/07/19/5e/8ff556b73125ab/HDA0002170013760000011.png
CN-218998631-U,"Electric control power integration device, rectification inversion system, power supply device and electric automobile ","比亚迪股份有限公司, 宁波比亚迪汽车有限公司",薛明池,2022-09-30,2022-09-30,2023-05-09,2023-05-09,https://patents.google.com/patent/CN218998631U/en,https://patentimages.storage.googleapis.com/42/20/c6/be8e0d89c3e153/HDA0003875891950000011.png
CN-218235554-U,"Fastener assembly, electronic fan assembly, cooling system and vehicle ","比亚迪股份有限公司, 深圳比亚迪汽车实业有限公司","张少波, 雷冬, 李玉忠, 孙国庆",2022-09-27,2022-09-27,2023-01-06,2023-01-06,https://patents.google.com/patent/CN218235554U/en,https://patentimages.storage.googleapis.com/97/a3/fe/b671c94b70911a/HDA0003867224910000011.png
CN-218702591-U,"Thermal management integrated module, vehicle thermal management system and vehicle ","比亚迪股份有限公司, 比亚迪汽车工业有限公司","许敏, 雷冬, 张建军, 叶梅娇, 李玉忠",2022-09-15,2022-09-15,2023-03-24,2023-03-24,https://patents.google.com/patent/CN218702591U/en,https://patentimages.storage.googleapis.com/5e/df/dc/6a49c08fb3b65f/220915185451.png
CN-218000276-U,Dual-mass flywheel and vehicle with same ,"比亚迪股份有限公司, 深圳比亚迪汽车实业有限公司","高嘉, 王重, 廖留钒, 华煜",2022-08-31,2022-08-31,2022-12-09,2022-12-09,https://patents.google.com/patent/CN218000276U/en,https://patentimages.storage.googleapis.com/51/7c/86/2273f4941cea84/HDA0003823670020000011.png
CN-217997416-U,"Transition cavity body, transition cavity door and transition cavity for crystal growth equipment ","比亚迪股份有限公司, 深圳比亚迪汽车实业有限公司","赵树明, 王晓华, 张坤, 张登超",2022-08-31,2022-08-31,2022-12-09,2022-12-09,https://patents.google.com/patent/CN217997416U/en,https://patentimages.storage.googleapis.com/07/47/7f/550bc891a8f1d4/HDA0003825903830000011.png
CN-210970651-U,Hybrid power system and vehicle with same ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","杨胜麟, 邹小松, 李圣悦",2019-10-30,2019-10-30,2020-07-10,2020-07-10,https://patents.google.com/patent/CN210970651U/en,https://patentimages.storage.googleapis.com/68/6b/d6/27c5f26c289a7c/HDA0002254373740000011.png
CN-214112296-U,Charging and discharging system and electric vehicle ,"比亚迪股份有限公司, 宁波比亚迪汽车有限公司","方维俊, 张陆峰, 代小艳",2020-10-27,2020-10-27,2021-09-03,2021-09-03,https://patents.google.com/patent/CN214112296U/en,https://patentimages.storage.googleapis.com/15/a6/65/0971f2f1fcc7bc/DEST_PATH_HDA0003175653020000011.png
CN-218000256-U,"Damper assembly of solenoid valve type shock absorber, solenoid valve type shock absorber and vehicle ","比亚迪股份有限公司, 深圳比亚迪汽车实业有限公司","余志明, 王刚",2022-08-24,2022-08-24,2022-12-09,2022-12-09,https://patents.google.com/patent/CN218000256U/en,https://patentimages.storage.googleapis.com/79/d5/b8/2f6f7a16df2d36/HDA0003813899140000011.png
WO-2014154176-A1,Device of controlling crankshaft position and engine compring the same ,"Shenzhen Byd Auto R & D Company Limited, Byd Company Limited","Gaoming Zhao, Lin Ren, Song Li, Jinze XU",2013-03-28,2014-03-28,2014-10-02,,https://patents.google.com/patent/WO2014154176A1/en,
CN-211343796-U,"Decoupling device, power system and power vehicle ","比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","王建新, 刘晶晶, 张少辉, 周彪",2019-11-25,2019-11-25,2020-08-25,2020-08-25,https://patents.google.com/patent/CN211343796U/en,https://patentimages.storage.googleapis.com/ae/ed/43/abb10dc63ee9ce/HDA0002287060510000011.png
CN-218632263-U,Battery module and battery pack with same ,"比亚迪股份有限公司, 汕尾比亚迪汽车有限公司","谭亮稳, 梅晨龙, 谭晶",2022-06-30,2022-06-30,2023-03-14,2023-03-14,https://patents.google.com/patent/CN218632263U/en,https://patentimages.storage.googleapis.com/77/e2/00/fe140f2ca5b60f/FT_2.png
CN-217778292-U,Vehicle-mounted air conditioning system and vehicle ,"比亚迪汽车工业有限公司, 比亚迪股份有限公司","蒋武林, 吴加兵, 王成, 叶梅娇",2022-06-17,2022-06-17,2022-11-11,2022-11-11,https://patents.google.com/patent/CN217778292U/en,https://patentimages.storage.googleapis.com/1d/0c/54/b3aeab0afe68fe/HDA0003701225670000011.png
CN-211731249-U,Locomotive electronic guideboard and vehicle ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","吴风谱, 王雷, 孙铮, 李兵, 吕书军",2019-12-25,2019-12-25,2020-10-23,2020-10-23,https://patents.google.com/patent/CN211731249U/en,https://patentimages.storage.googleapis.com/ba/d0/f8/08beb7f3cae686/HDA0002336485400000011.png
CN-218005080-U,Battery pack ,"比亚迪股份有限公司, 汕尾比亚迪汽车有限公司","安洋洋, 谭晶, 胡博, 谢一鸣, 张永法",2022-05-31,2022-05-31,2022-12-09,2022-12-09,https://patents.google.com/patent/CN218005080U/en,https://patentimages.storage.googleapis.com/3e/5e/41/cc2bc152ebd6a0/HDA0003672397470000011.png
CN-212796464-U,Automobile air outlet structure and automobile ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","颜旺松, 李晓东, 刘兵",2020-06-16,2020-06-16,2021-03-26,2021-03-26,https://patents.google.com/patent/CN212796464U/en,https://patentimages.storage.googleapis.com/ee/fc/ee/a88fb60c315166/HDA0002541687190000011.png
CN-213008342-U,Steering cylinder control system and vehicle ,"比亚迪股份有限公司, 宁波比亚迪汽车有限公司","韩继峰, 宁菊",2020-06-30,2020-06-30,2021-04-20,2021-04-20,https://patents.google.com/patent/CN213008342U/en,https://patentimages.storage.googleapis.com/57/0f/56/b2208e2e7cd070/HDA0002562195920000011.png
CN-115915888-A,Preparation method of semiconductor refrigerating sheet and semiconductor refrigerating module ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","谢春林, 李永辉, 李俊俏, 周维",2021-09-30,2021-09-30,2023-04-04,,https://patents.google.com/patent/CN115915888A/en,https://patentimages.storage.googleapis.com/90/89/8a/b08f6901432082/HDA0003291023060000011.png
CN-217606967-U,Battery pack and vehicle ,"比亚迪股份有限公司, 汕尾比亚迪汽车有限公司","陈林, 彭青波, 唐江龙",2022-05-25,2022-05-25,2022-10-18,2022-10-18,https://patents.google.com/patent/CN217606967U/en,https://patentimages.storage.googleapis.com/cc/40/c0/f235de4d807161/HDA0003661687650000011.png
CN-116265730-A,"Oil pressure control method, device, medium and apparatus for direct injection engine ","比亚迪股份有限公司, 比亚迪汽车工业有限公司",何智广,2021-12-16,2021-12-16,2023-06-20,,https://patents.google.com/patent/CN116265730A/en,https://patentimages.storage.googleapis.com/87/b8/e6/294155076760fe/HDA0003415071320000011.png
CN-218228855-U,Message board and car ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","柏茂, 杨冬生, 刘柯, 全明珠, 路遥",2022-04-18,2022-04-18,2023-01-06,2023-01-06,https://patents.google.com/patent/CN218228855U/en,https://patentimages.storage.googleapis.com/a5/75/3d/6ebeed643c26dd/HDA0003602188390000011.png
CN-217788567-U,Cover plate assembly of battery and battery ,"比亚迪股份有限公司, 汕尾比亚迪汽车有限公司","张达, 潘秋, 王信月, 邓洞军, 郭冠南",2022-04-07,2022-04-07,2022-11-11,2022-11-11,https://patents.google.com/patent/CN217788567U/en,https://patentimages.storage.googleapis.com/15/53/04/59b2a8584ec7bc/HDA0003584429780000011.png
CN-217155235-U,Vehicle body height sensor ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","蔺新轲, 肖坤晃, 吕金华",2022-03-29,2022-03-29,2022-08-09,2022-08-09,https://patents.google.com/patent/CN217155235U/en,https://patentimages.storage.googleapis.com/bb/7d/45/f45cffcb1b8954/HDA0003571483720000011.png
CN-116165647-A,"Vehicle radar system, ranging method and device based on vehicle radar system, vehicle and medium ","比亚迪股份有限公司, 比亚迪汽车工业有限公司",殷永超,2021-11-25,2021-11-25,2023-05-26,,https://patents.google.com/patent/CN116165647A/en,https://patentimages.storage.googleapis.com/9b/43/14/b14dbb63645625/HDA0003375714540000011.png
CN-213472794-U,"Pedal device, pedal system and vehicle ","比亚迪股份有限公司, 杭州比亚迪汽车有限公司","文浩鹏, 刘强, 付永泉, 秦宬, 卜柑元",2020-07-03,2020-07-03,2021-06-18,2021-06-18,https://patents.google.com/patent/CN213472794U/en,https://patentimages.storage.googleapis.com/94/01/19/43c0cb86ad37d9/HDA0002569346670000011.png
CN-217124562-U,Tail gate switch controlling means and have its vehicle ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","蔺新轲, 肖坤晃, 吕金华",2022-03-28,2022-03-28,2022-08-05,2022-08-05,https://patents.google.com/patent/CN217124562U/en,https://patentimages.storage.googleapis.com/bd/63/8a/324a7f4e2b8b31/HDA0003568971090000011.png
CN-216969618-U,Emergency release parking brake system and vehicle ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","吴成全, 付永泉, 秦宬, 刘强, 张天胜",2021-12-31,2021-12-31,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216969618U/en,https://patentimages.storage.googleapis.com/40/22/b8/7db9bc12671dd0/HDA0003453664770000011.png
CN-217134541-U,Battery shell and battery ,"比亚迪股份有限公司, 汕尾比亚迪汽车有限公司","邵雪莲, 李航空, 靳晓霞, 吴小锋, 潘仪",2021-12-31,2021-12-31,2022-08-05,2022-08-05,https://patents.google.com/patent/CN217134541U/en,https://patentimages.storage.googleapis.com/f0/3b/04/bcfe8260087a3b/HDA0003449752740000011.png
CN-217598338-U,"Radiator, braking energy recovery system and vehicle ","比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","彭旺, 马爱国, 唐凯",2021-12-30,2021-12-30,2022-10-18,2022-10-18,https://patents.google.com/patent/CN217598338U/en,https://patentimages.storage.googleapis.com/6a/a8/ba/9c363b7682d932/HDA0003448539360000011.png
CN-217124486-U,HUD system for vehicle and vehicle ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","张英, 李宗宝, 周聃, 周剑昆",2021-12-29,2021-12-29,2022-08-05,2022-08-05,https://patents.google.com/patent/CN217124486U/en,https://patentimages.storage.googleapis.com/cb/f9/6e/bd37a050b77dfa/HDA0003443114370000011.png
CN-217129634-U,Expansion kettle and vehicle with same ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","许嘉瑜, 廖银生, 赵高明, 黄泰硕",2021-12-27,2021-12-27,2022-08-05,2022-08-05,https://patents.google.com/patent/CN217129634U/en,https://patentimages.storage.googleapis.com/dd/75/aa/36d78a882a0083/HDA0003436437960000011.png
CN-216980868-U,Radar antenna ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","曾永华, 孙佳旭, 张文庆",2021-12-27,2021-12-27,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216980868U/en,https://patentimages.storage.googleapis.com/0d/34/a7/e6dc75d0b43e47/HDA0003437230060000011.png
CN-216975626-U,Bush and vehicle ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","赵泽宇, 张金烈",2021-12-24,2021-12-24,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216975626U/en,https://patentimages.storage.googleapis.com/e0/67/b4/51d5d37887f92a/HDA0003432691850000011.png
CN-116331070-A,Seat attitude control system and vehicle ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","叶明�, 童云春, 廖银生, 刘鹏",2021-12-24,2021-12-24,2023-06-27,,https://patents.google.com/patent/CN116331070A/en,https://patentimages.storage.googleapis.com/be/9d/f5/c1cc67c96aeb29/HDA0003433112620000011.png
CN-216969818-U,Preceding cabin cover stop device and vehicle ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","黄小兰, 邱寿发, 高杰, 李煜, 刘腾涌",2021-12-22,2021-12-22,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216969818U/en,https://patentimages.storage.googleapis.com/3d/a8/49/37a0b6907d628e/HDA0003426528980000011.png
CN-115723808-A,"Train control method and device, electronic equipment and readable storage medium ","比亚迪股份有限公司, 比亚迪汽车工业有限公司","杨丽娜, 刘赛武, 杜骞, 成智华, 陈艳军",2021-08-26,2021-08-26,2023-03-03,,https://patents.google.com/patent/CN115723808A/en,https://patentimages.storage.googleapis.com/b3/c7/f7/65cc84708d6456/HDA0003232433050000011.png
CN-214689769-U,Front end structure and vehicle ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","魏海章, 王立振, 陈磊, 林华南, 张风利",2020-12-29,2020-12-29,2021-11-12,2021-11-12,https://patents.google.com/patent/CN214689769U/en,https://patentimages.storage.googleapis.com/bc/1f/c0/b29b885ee8f84c/HDA0002868962590000011.png
CN-214451305-U,Automobile body and vehicle that has it ,"比亚迪股份有限公司, 长沙市比亚迪汽车有限公司","魏海章, 汪前斌, 张风利, 林华南, 邹光辉",2020-12-25,2020-12-25,2021-10-22,2021-10-22,https://patents.google.com/patent/CN214451305U/en,https://patentimages.storage.googleapis.com/2c/a7/58/ba151bd8c121ad/HDA0002861611750000011.png
CN-215752081-U,Cup holder and vehicle ,"比亚迪股份有限公司, 杭州比亚迪汽车有限公司","周鹏, 袁永盛, 曹雅烽, 夏运红",2021-07-29,2021-07-29,2022-02-08,2022-02-08,https://patents.google.com/patent/CN215752081U/en,https://patentimages.storage.googleapis.com/4c/3d/4c/bfef4c97e44e50/HDA0003187494750000011.png
CN-217129774-U,Piston pump and vehicle with same ,"比亚迪股份有限公司, 深圳比亚迪汽车实业有限公司","卢道林, 黎亦辉, 沈强, 徐建栋, 姚伟",2022-03-28,2022-03-28,2022-08-05,2022-08-05,https://patents.google.com/patent/CN217129774U/en,https://patentimages.storage.googleapis.com/3c/ac/d1/fbeb0858713a39/HDA0003568885210000011.png
CN-217598539-U,Braking system of vehicle and vehicle ,"比亚迪股份有限公司, 深圳比亚迪汽车实业有限公司","黎亦辉, 熊伟, 卢道林, 徐建栋, 姚伟",2022-03-29,2022-03-29,2022-10-18,2022-10-18,https://patents.google.com/patent/CN217598539U/en,https://patentimages.storage.googleapis.com/29/76/e5/71ae8a512dc3f7/HDA0003570323860000011.png
CN-217374465-U,"Brake master cylinder assembly, brake system and vehicle ","比亚迪股份有限公司, 比亚迪汽车工业有限公司","刘婷婷, 熊伟, 沈强, 徐建栋",2022-05-20,2022-05-20,2022-09-06,2022-09-06,https://patents.google.com/patent/CN217374465U/en,https://patentimages.storage.googleapis.com/f7/f0/db/a4ca40ddc38e81/HDA0003654802050000011.png
CN-217788443-U,Jig tool ,"比亚迪股份有限公司, 深圳比亚迪汽车实业有限公司","何文亮, 徐强",2022-05-26,2022-05-26,2022-11-11,2022-11-11,https://patents.google.com/patent/CN217788443U/en,https://patentimages.storage.googleapis.com/68/75/33/04473650db329c/HDA0003664247280000011.png
CN-217606930-U,Battery pack and vehicle ,"比亚迪股份有限公司, 汕尾比亚迪汽车有限公司","廖正远, 郑卫鑫, 曾而平, 王小龙, 陈旭",2022-05-30,2022-05-30,2022-10-18,2022-10-18,https://patents.google.com/patent/CN217606930U/en,https://patentimages.storage.googleapis.com/60/87/dd/37b8ad32efedea/HDA0003669327650000011.png
CN-218467702-U,Thermostat and engine ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","李紫帝, 姜广梅, 吴昊, 钟鹏松, 邱小华",2022-09-30,2022-09-30,2023-02-10,2023-02-10,https://patents.google.com/patent/CN218467702U/en,https://patentimages.storage.googleapis.com/e5/f4/a9/223d07f2be87cb/HDA0003874648640000011.png
CN-218616612-U,Vehicle braking system and vehicle with same ,"比亚迪股份有限公司, 比亚迪汽车工业有限公司","李兵歌, 熊伟, 姚宇刚",2022-10-31,2022-10-31,2023-03-14,2023-03-14,https://patents.google.com/patent/CN218616612U/en,https://patentimages.storage.googleapis.com/be/3e/2a/09d066abc1221f/HDA0003917111950000011.png
CN-215436223-U,Ladder guiding device and vehicle ,"比亚迪股份有限公司, 杭州比亚迪汽车有限公司","杨冬, 何新华, 何宏, 刘建春, 李鹏",2021-04-29,2021-04-29,2022-01-07,2022-01-07,https://patents.google.com/patent/CN215436223U/en,https://patentimages.storage.googleapis.com/e9/3c/1e/593731d02e5ad1/HDA0003045362460000011.png
CN-218456423-U,"Antenna detection system, vehicle-mounted antenna system, chip and vehicle ","比亚迪股份有限公司, 比亚迪汽车工业有限公司","王坤, 刘文水, 王冰",2022-10-31,2022-10-31,2023-02-07,2023-02-07,https://patents.google.com/patent/CN218456423U/en,https://patentimages.storage.googleapis.com/ca/e5/6f/537ca796e51c2e/HDA0003919434850000011.png
CN-112140866-A,"Suspension structure, suspension control method, suspension controller and vehicle ","比亚迪股份有限公司, 杭州比亚迪汽车有限公司","赵泽宇, 郭磊",2019-06-28,2019-06-28,2020-12-29,,https://patents.google.com/patent/CN112140866A/en,https://patentimages.storage.googleapis.com/f4/76/bb/d66bef9a2f2cc4/HDA0002111556250000011.png
